EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,JobInvolvement,JobLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2269,59,Female,Divorced,Research & Development,Laboratory Technician,Marketing,1,Travel_Frequently,10,10765,15,2,Yes,4,2,1,3,4,4,1,9,23,3,10,3,2,10,No
2270,54,Female,Divorced,Sales,Manager,Marketing,4,Travel_Rarely,22,12382,20,1,No,3,2,3,3,3,2,2,5,25,2,20,5,3,14,No
2271,52,Female,Divorced,Research & Development,Manager,Marketing,2,Travel_Frequently,17,13580,20,3,No,1,1,2,2,4,1,4,4,20,0,20,18,0,9,No
2272,40,Female,Single,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,26,12989,15,0,No,3,4,3,4,3,2,2,3,33,6,17,0,1,3,No
2273,23,Female,Married,Research & Development,Laboratory Technician,Medical,5,Travel_Rarely,3,12939,18,3,No,1,2,3,1,3,4,2,0,22,0,5,5,6,5,No
2274,21,Female,Divorced,Sales,Sales Representative,Human Resources,3,Non-Travel,7,19489,21,3,No,2,2,4,4,3,1,5,6,34,3,3,3,4,3,No
2275,35,Male,Single,Research & Development,Laboratory Technician,Life Sciences,2,Travel_Frequently,12,1307,11,1,No,3,1,3,1,3,4,2,8,14,6,9,3,4,2,No
2276,26,Male,Divorced,Sales,Sales Representative,Human Resources,1,Travel_Rarely,8,4359,15,3,Yes,2,2,4,4,3,1,4,5,8,0,8,8,7,4,Yes
2277,46,Male,Married,Sales,Sales Executive,Technical Degree,4,Travel_Rarely,20,4176,11,3,No,2,2,1,2,4,2,2,2,17,4,17,4,2,1,Yes
2278,30,Male,Divorced,Human Resources,Human Resources,Technical Degree,2,Travel_Rarely,12,2251,25,3,No,3,4,1,3,3,1,5,9,37,1,12,5,3,11,No
2279,34,Male,Married,Sales,Sales Representative,Human Resources,2,Travel_Rarely,3,6366,17,1,Yes,1,2,2,4,3,2,4,3,16,3,16,1,2,4,Yes
2280,49,Male,Single,Research & Development,Research Scientist,Marketing,5,Travel_Rarely,17,18901,24,2,No,2,4,1,1,3,4,5,9,37,6,17,11,7,6,No
2281,39,Male,Single,Research & Development,Manager,Medical,3,Travel_Rarely,28,7226,25,0,No,2,2,4,3,3,1,3,4,26,2,16,8,9,3,Yes
2282,21,Male,Married,Research & Development,Laboratory Technician,Life Sciences,3,Non-Travel,9,15330,17,0,No,3,2,3,1,3,3,1,0,18,1,3,3,4,3,No
2283,22,Male,Married,Research & Development,Laboratory Technician,Other,5,Travel_Rarely,10,5891,23,2,No,3,4,3,2,3,3,2,4,20,0,4,4,5,4,No
2284,54,Male,Single,Sales,Manager,Other,4,Travel_Rarely,22,5992,20,2,No,3,4,1,3,3,2,2,0,39,0,28,12,2,3,No
2285,58,Male,Married,Sales,Sales Executive,Marketing,1,Travel_Rarely,6,2961,18,3,No,3,3,4,1,3,2,2,8,30,2,30,16,6,8,No
2286,30,Male,Married,Research & Development,Research Scientist,Human Resources,1,Travel_Rarely,25,13497,24,0,No,3,2,3,4,3,2,3,6,23,4,3,3,4,3,No
2287,51,Male,Divorced,Sales,Sales Executive,Other,4,Travel_Rarely,1,11848,17,2,No,4,4,1,2,3,2,1,2,18,2,17,17,1,15,Yes
2288,39,Female,Single,Research & Development,Research Scientist,Human Resources,5,Travel_Rarely,22,14255,21,3,Yes,3,2,4,2,3,4,5,8,30,3,19,12,3,0,No
2289,40,Male,Single,Sales,Manager,Medical,2,Travel_Rarely,12,5567,19,0,No,1,2,4,2,3,3,3,1,39,2,8,8,2,7,No
2290,20,Female,Married,Sales,Sales Executive,Medical,3,Non-Travel,5,17079,18,1,No,2,2,3,4,3,2,3,6,19,0,2,2,3,0,No
2291,59,Male,Married,Research & Development,Healthcare Representative,Human Resources,2,Non-Travel,13,7513,18,1,No,1,1,2,4,4,1,4,8,14,4,14,14,3,3,No
2292,51,Male,Married,Sales,Manager,Marketing,3,Travel_Rarely,27,16235,13,0,No,1,3,2,3,3,1,3,5,39,4,26,14,8,13,No
2293,49,Male,Single,Research & Development,Manager,Marketing,2,Travel_Rarely,15,12755,25,0,No,4,1,4,4,3,4,3,9,34,5,14,14,0,13,Yes
2294,38,Male,Divorced,Research & Development,Research Scientist,Marketing,5,Travel_Frequently,22,12151,20,1,No,3,3,4,3,3,2,2,4,34,2,20,17,0,8,No
2295,38,Male,Single,Research & Development,Laboratory Technician,Other,5,Travel_Rarely,11,17567,25,1,No,2,2,1,2,3,1,4,6,32,3,20,1,2,8,Yes
2296,28,Female,Divorced,Sales,Sales Executive,Life Sciences,4,Travel_Frequently,8,4358,14,0,Yes,1,2,4,3,3,2,5,5,39,0,10,10,2,10,No
2297,56,Female,Married,Sales,Sales Representative,Life Sciences,2,Travel_Frequently,5,10590,14,3,No,3,4,1,1,3,1,1,4,25,1,25,12,2,14,No
2298,21,Female,Single,Sales,Sales Representative,Marketing,2,Travel_Rarely,2,11988,11,2,No,3,3,1,2,3,4,5,1,16,4,3,3,4,3,Yes
2299,18,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,4,Travel_Rarely,12,8678,16,2,No,4,3,1,2,3,1,4,7,7,2,0,0,1,0,No
2300,45,Male,Single,Research & Development,Healthcare Representative,Medical,4,Non-Travel,28,6698,12,0,Yes,4,1,4,3,3,2,2,6,25,5,25,14,1,8,No
2301,41,Male,Divorced,Sales,Sales Representative,Technical Degree,5,Travel_Frequently,2,2273,25,2,No,4,3,4,2,3,2,1,5,23,3,23,10,11,3,Yes
2302,52,Female,Divorced,Human Resources,Manager,Medical,5,Travel_Frequently,26,12241,19,1,Yes,2,2,1,4,3,4,5,4,29,3,27,17,9,13,Yes
2303,30,Female,Single,Sales,Sales Representative,Medical,2,Travel_Rarely,16,18480,24,1,No,1,4,3,1,3,3,1,4,26,6,12,12,9,2,No
2304,51,Male,Married,Research & Development,Laboratory Technician,Technical Degree,5,Travel_Frequently,21,10497,11,2,No,4,1,4,3,4,2,1,8,38,0,31,9,1,11,No
2305,28,Female,Single,Research & Development,Research Scientist,Marketing,5,Travel_Rarely,3,10107,11,0,Yes,4,4,2,3,3,3,1,0,13,4,2,2,3,0,Yes
2306,53,Male,Married,Research & Development,Research Scientist,Medical,2,Travel_Rarely,10,12273,21,1,No,4,3,3,2,3,2,3,8,14,0,1,1,0,0,No
2307,34,Male,Divorced,Research & Development,Manager,Technical Degree,4,Travel_Rarely,19,9002,23,3,No,1,3,2,4,3,4,4,5,16,5,16,8,9,12,No
2308,52,Female,Divorced,Research & Development,Laboratory Technician,Other,2,Non-Travel,8,5247,20,3,No,1,1,4,2,3,1,4,3,19,1,18,12,13,13,Yes
2309,35,Female,Single,Sales,Sales Executive,Human Resources,1,Travel_Frequently,7,10220,21,1,No,4,3,3,2,4,3,2,9,16,1,16,5,6,15,No
2310,57,Female,Single,Research & Development,Research Scientist,Human Resources,2,Travel_Frequently,1,11703,16,1,Yes,4,4,4,3,3,1,5,6,39,1,32,5,6,6,No
2311,39,Male,Married,Sales,Sales Executive,Human Resources,1,Travel_Rarely,12,16472,23,2,No,3,2,4,2,3,4,2,8,25,3,11,10,2,9,No
2312,41,Male,Married,Research & Development,Healthcare Representative,Marketing,2,Travel_Rarely,29,17654,11,0,Yes,4,1,3,1,3,4,5,4,13,4,2,2,1,2,No
2313,36,Male,Single,Research & Development,Healthcare Representative,Medical,1,Travel_Frequently,28,18570,22,2,No,2,3,4,2,3,4,1,4,24,0,18,10,8,7,Yes
2314,54,Female,Married,Research & Development,Manager,Medical,1,Travel_Rarely,5,13392,25,0,No,2,4,3,2,3,2,5,7,34,0,34,9,4,10,Yes
2315,56,Male,Married,Research & Development,Healthcare Representative,Life Sciences,2,Travel_Frequently,16,12956,13,3,Yes,4,2,4,3,3,2,5,6,24,5,7,7,8,7,No
2316,38,Male,Single,Research & Development,Research Scientist,Human Resources,5,Travel_Rarely,25,16641,20,3,No,1,3,1,2,3,2,1,7,24,1,20,12,13,12,Yes
2317,25,Male,Single,Research & Development,Laboratory Technician,Marketing,3,Travel_Frequently,4,14998,12,0,Yes,3,1,2,4,3,2,2,9,26,4,6,6,4,6,No
2318,45,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,5,Travel_Frequently,17,7305,23,2,No,1,3,1,3,3,3,5,1,27,4,27,4,5,8,No
2319,22,Male,Divorced,Sales,Sales Representative,Marketing,1,Travel_Rarely,24,19782,21,1,Yes,4,3,4,2,4,4,2,8,19,5,4,1,2,4,Yes
2320,34,Female,Single,Sales,Sales Executive,Medical,2,Travel_Rarely,21,13721,19,0,No,2,3,4,1,3,3,2,2,16,2,16,15,3,16,Yes
2321,54,Male,Divorced,Sales,Manager,Human Resources,2,Travel_Rarely,2,7995,15,2,Yes,3,2,4,1,3,2,4,5,24,4,0,0,1,0,Yes
2322,53,Female,Married,Sales,Sales Representative,Life Sciences,2,Non-Travel,12,13427,16,3,No,1,2,1,3,3,1,1,5,26,4,24,18,6,11,No
2323,36,Male,Single,Research & Development,Research Scientist,Other,2,Travel_Rarely,1,14782,12,1,No,1,3,4,3,3,3,1,1,17,0,9,8,9,7,No
2324,44,Female,Divorced,Sales,Manager,Marketing,3,Travel_Frequently,12,3230,18,3,Yes,4,3,3,2,3,1,3,6,15,5,15,14,8,10,No
2325,51,Female,Single,Human Resources,Manager,Life Sciences,4,Travel_Rarely,12,7511,16,0,No,3,1,2,4,3,2,2,8,29,4,15,5,5,6,No
2326,28,Male,Divorced,Sales,Sales Executive,Medical,1,Travel_Frequently,12,17512,21,3,No,2,3,4,2,3,3,3,9,7,4,7,7,8,0,Yes
2327,29,Male,Single,Sales,Manager,Technical Degree,3,Travel_Rarely,19,10461,22,3,No,4,4,4,1,3,3,1,0,11,0,11,11,0,9,No
2328,38,Male,Married,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,25,5765,18,0,No,3,4,2,4,3,3,1,7,22,4,20,4,5,14,Yes
2329,28,Male,Divorced,Research & Development,Laboratory Technician,Other,4,Non-Travel,17,14272,18,1,No,1,1,2,4,3,1,3,1,10,0,10,10,11,3,No
2330,56,Female,Single,Research & Development,Laboratory Technician,Medical,4,Travel_Rarely,20,6552,24,0,No,4,2,2,4,3,2,1,0,29,2,5,5,6,0,No
2331,45,Male,Married,Research & Development,Laboratory Technician,Human Resources,2,Travel_Rarely,24,1627,25,2,Yes,1,3,1,2,3,4,1,7,25,3,15,8,9,10,No
2332,22,Male,Divorced,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,24,12989,11,0,No,1,1,1,1,3,4,4,1,4,6,4,4,5,4,Yes
2333,34,Female,Divorced,Sales,Sales Representative,Life Sciences,5,Travel_Rarely,26,14780,17,0,No,4,2,4,3,3,2,5,5,28,0,15,15,4,3,No
2334,37,Male,Single,Human Resources,Manager,Marketing,2,Travel_Rarely,28,7589,12,1,No,4,1,2,2,3,3,4,5,24,0,6,6,6,1,No
2335,58,Male,Married,Human Resources,Human Resources,Medical,2,Travel_Rarely,11,3044,25,2,Yes,4,2,4,3,3,4,5,4,39,4,13,13,0,6,No
2336,29,Male,Single,Research & Development,Healthcare Representative,Medical,1,Travel_Frequently,13,14171,21,3,No,4,3,4,4,3,3,4,7,25,0,11,9,3,11,Yes
2337,23,Female,Divorced,Sales,Sales Representative,Life Sciences,4,Travel_Rarely,27,19725,18,3,No,4,1,4,4,3,2,4,2,16,5,5,0,1,5,No
2338,34,Male,Single,Research & Development,Healthcare Representative,Other,5,Travel_Rarely,8,6884,22,3,No,1,3,1,2,4,1,2,9,30,1,13,13,9,1,Yes
2339,36,Male,Single,Sales,Manager,Medical,4,Travel_Rarely,10,9185,12,3,No,2,1,2,1,3,3,3,3,7,1,6,6,3,6,Yes
2340,43,Female,Married,Sales,Sales Representative,Marketing,3,Travel_Frequently,8,1249,14,1,No,2,2,4,4,3,1,4,6,25,2,25,1,2,15,No
2341,49,Male,Married,Sales,Manager,Other,1,Travel_Rarely,20,18358,12,2,No,4,1,1,3,3,1,2,6,25,0,25,3,4,7,No
2342,23,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,Non-Travel,8,10175,23,1,No,1,4,3,3,3,2,4,7,14,5,5,5,3,5,No
2343,53,Female,Married,Research & Development,Manager,Medical,1,Travel_Rarely,9,17260,17,0,No,2,4,3,2,4,2,3,1,35,4,2,2,3,2,No
2344,55,Female,Single,Research & Development,Manager,Medical,2,Travel_Rarely,7,3672,15,2,No,2,1,4,3,3,1,2,1,6,4,3,3,4,3,Yes
2345,28,Female,Divorced,Research & Development,Manager,Marketing,1,Travel_Rarely,14,8279,23,2,Yes,2,4,4,1,3,1,5,3,26,6,10,9,6,10,Yes
2346,50,Female,Married,Research & Development,Manager,Medical,2,Travel_Rarely,28,9662,21,3,No,1,3,2,4,3,4,3,9,34,3,10,1,2,7,No
2347,41,Female,Single,Sales,Sales Executive,Marketing,4,Travel_Frequently,2,2987,23,3,Yes,4,4,2,3,4,4,1,8,26,2,1,1,2,1,No
2348,40,Female,Single,Research & Development,Laboratory Technician,Human Resources,4,Travel_Rarely,25,17474,21,3,No,4,4,4,3,3,2,2,9,19,5,13,13,7,5,No
2349,32,Male,Divorced,Human Resources,Manager,Other,4,Travel_Rarely,11,13948,19,3,No,4,3,1,4,3,3,1,8,17,5,14,14,0,1,No
2350,44,Male,Divorced,Sales,Manager,Marketing,4,Travel_Rarely,8,14026,15,0,No,3,3,4,2,3,1,2,3,39,6,11,9,10,11,No
2351,28,Male,Married,Research & Development,Laboratory Technician,Technical Degree,1,Travel_Rarely,13,3773,21,3,Yes,3,2,2,3,4,3,5,8,10,6,10,10,1,0,Yes
2352,34,Male,Married,Research & Development,Healthcare Representative,Medical,2,Travel_Frequently,21,14159,18,1,No,3,3,2,2,4,1,2,2,29,4,16,13,1,5,No
2353,31,Male,Married,Research & Development,Research Scientist,Human Resources,4,Travel_Rarely,15,10878,12,2,No,1,1,1,2,4,2,4,4,37,3,12,3,4,3,Yes
2354,44,Male,Married,Research & Development,Laboratory Technician,Other,1,Travel_Rarely,28,11178,13,0,No,2,4,4,3,4,3,1,9,29,4,13,10,8,12,No
2355,35,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,Travel_Rarely,3,11377,16,0,No,2,2,2,1,3,2,1,8,17,3,17,2,3,14,Yes
2356,45,Female,Single,Research & Development,Laboratory Technician,Technical Degree,1,Travel_Rarely,23,8347,21,2,No,1,3,4,2,4,1,2,5,38,1,27,16,8,8,Yes
2357,21,Female,Single,Human Resources,Manager,Life Sciences,4,Travel_Frequently,14,2008,17,2,No,1,4,2,3,4,2,4,2,12,5,3,3,4,2,No
2358,24,Female,Married,Research & Development,Laboratory Technician,Technical Degree,3,Travel_Frequently,15,4783,24,2,No,4,1,3,2,3,3,4,9,32,6,6,6,0,1,No
2359,52,Female,Divorced,Sales,Sales Executive,Human Resources,1,Travel_Rarely,2,5298,20,0,No,4,1,3,4,3,4,2,8,39,1,27,17,6,15,No
2360,26,Female,Married,Research & Development,Healthcare Representative,Other,4,Travel_Rarely,29,5668,18,1,No,3,2,3,1,3,2,3,5,29,4,8,8,9,8,No
2361,25,Male,Married,Human Resources,Manager,Human Resources,5,Travel_Rarely,19,3052,25,1,Yes,3,1,2,1,4,3,5,3,29,2,7,7,8,7,Yes
2362,34,Male,Divorced,Sales,Sales Executive,Human Resources,2,Non-Travel,12,2716,13,2,Yes,1,4,1,4,4,2,2,3,22,0,1,1,2,1,Yes
2363,34,Male,Single,Research & Development,Laboratory Technician,Technical Degree,4,Travel_Rarely,25,1310,17,0,No,3,3,3,4,4,2,4,7,23,2,8,8,9,8,No
2364,50,Male,Single,Research & Development,Manager,Marketing,5,Travel_Rarely,20,15391,18,3,No,2,1,2,2,4,4,5,6,22,2,22,2,2,10,No
2365,49,Female,Married,Research & Development,Healthcare Representative,Other,1,Travel_Rarely,4,2260,20,0,No,1,3,4,4,4,3,2,0,27,0,14,14,10,6,No
2366,25,Male,Divorced,Sales,Manager,Life Sciences,1,Travel_Rarely,3,14157,25,2,No,1,4,3,1,3,3,5,5,18,5,7,7,8,7,Yes
2367,36,Male,Single,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,5,12460,16,0,No,2,4,1,4,3,3,3,7,18,1,18,3,4,17,Yes
2368,55,Male,Single,Human Resources,Manager,Marketing,5,Travel_Rarely,3,17968,14,0,No,4,3,1,3,3,1,4,2,16,1,16,16,2,6,No
2369,20,Male,Divorced,Sales,Sales Executive,Medical,2,Travel_Rarely,25,15011,23,0,No,4,4,1,3,3,2,3,8,14,5,1,1,0,1,Yes
2370,22,Male,Divorced,Sales,Manager,Life Sciences,1,Travel_Rarely,15,3866,16,3,No,2,2,4,2,3,4,3,9,10,0,4,4,5,4,No
2371,30,Female,Single,Human Resources,Manager,Technical Degree,5,Travel_Rarely,19,15365,19,2,No,2,1,4,1,4,3,4,1,12,3,12,6,7,12,No
2372,48,Male,Married,Sales,Manager,Medical,3,Travel_Rarely,2,6898,13,2,No,3,2,1,3,3,4,3,5,21,2,2,2,3,2,No
2373,33,Male,Married,Research & Development,Manager,Medical,3,Travel_Rarely,12,19395,25,2,No,1,2,1,4,3,1,2,0,24,4,11,6,0,4,No
2374,49,Female,Single,Research & Development,Laboratory Technician,Human Resources,5,Travel_Frequently,5,7251,12,1,Yes,3,2,1,3,3,1,2,1,31,1,31,17,14,13,Yes
2375,39,Female,Married,Sales,Sales Executive,Technical Degree,2,Travel_Rarely,22,5939,15,1,No,2,3,4,3,3,4,5,4,23,5,1,1,2,1,Yes
2376,46,Male,Married,Research & Development,Manager,Marketing,1,Non-Travel,17,5006,17,2,No,3,3,4,2,3,3,2,0,28,4,28,17,12,14,No
2377,39,Male,Divorced,Research & Development,Research Scientist,Other,3,Travel_Rarely,14,2625,13,0,No,2,4,2,4,3,4,2,7,13,6,13,13,5,5,No
2378,20,Male,Divorced,Research & Development,Manager,Marketing,5,Travel_Rarely,28,11956,15,0,Yes,3,3,3,4,3,3,5,0,27,0,2,2,3,2,Yes
2379,27,Female,Divorced,Research & Development,Manager,Marketing,5,Travel_Frequently,27,18274,14,2,No,3,4,4,4,3,3,1,8,29,4,9,0,1,9,No
2380,59,Male,Married,Research & Development,Healthcare Representative,Human Resources,4,Travel_Frequently,22,7078,21,3,No,4,3,1,2,3,1,4,9,33,4,33,16,10,16,Yes
2381,38,Male,Divorced,Sales,Sales Representative,Marketing,5,Travel_Rarely,10,9923,17,3,No,2,4,3,4,3,4,2,2,10,2,5,3,4,0,No
2382,33,Male,Divorced,Research & Development,Manager,Life Sciences,2,Non-Travel,3,4961,12,0,No,3,1,4,4,3,1,5,1,12,0,12,3,3,12,No
2383,29,Female,Single,Human Resources,Manager,Marketing,3,Travel_Rarely,4,19888,22,0,No,1,4,3,3,3,2,3,0,11,4,11,11,1,3,No
2384,19,Male,Divorced,Sales,Sales Executive,Marketing,4,Travel_Rarely,6,9806,21,1,No,3,1,2,3,3,1,3,8,18,1,1,1,2,1,No
2385,58,Male,Single,Research & Development,Laboratory Technician,Life Sciences,3,Travel_Rarely,24,19103,23,3,No,3,4,4,4,3,3,2,3,17,0,17,12,9,2,No
2386,41,Female,Married,Sales,Sales Representative,Human Resources,3,Travel_Rarely,25,14558,17,0,No,1,3,1,1,4,4,4,0,16,1,11,11,5,6,No
2387,52,Male,Divorced,Research & Development,Laboratory Technician,Medical,2,Travel_Rarely,22,7686,22,0,No,2,3,1,1,3,2,5,0,29,5,29,0,1,13,No
2388,47,Male,Single,Sales,Sales Representative,Technical Degree,5,Travel_Rarely,16,2587,12,2,No,4,1,2,4,3,2,5,6,29,5,29,2,3,11,No
2389,47,Male,Single,Human Resources,Human Resources,Human Resources,2,Travel_Rarely,7,10803,13,1,Yes,4,2,2,1,3,2,5,1,15,6,6,6,7,6,Yes
2390,52,Male,Single,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,15,18280,15,3,No,4,2,2,2,3,2,5,6,31,3,31,7,5,14,No
2391,36,Female,Married,Sales,Sales Representative,Medical,4,Non-Travel,21,11350,17,3,No,1,4,2,3,3,4,5,6,18,5,18,17,6,0,No
2392,25,Male,Divorced,Sales,Sales Executive,Technical Degree,2,Travel_Rarely,28,19816,23,1,Yes,3,3,2,2,3,3,4,9,25,4,5,5,6,2,Yes
2393,43,Female,Married,Sales,Manager,Technical Degree,2,Travel_Rarely,25,12454,16,0,No,2,2,4,3,3,2,5,8,23,0,19,19,8,14,Yes
2394,57,Male,Single,Research & Development,Healthcare Representative,Technical Degree,1,Travel_Frequently,20,16849,22,3,No,3,3,4,1,3,3,4,6,26,5,26,5,6,3,Yes
2395,24,Male,Married,Sales,Sales Executive,Life Sciences,2,Travel_Rarely,26,7837,17,3,No,4,3,3,1,3,1,4,0,20,1,6,4,5,6,No
2396,47,Male,Married,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,11,2449,21,3,Yes,3,3,2,4,3,3,4,7,15,4,6,6,7,6,Yes
2397,24,Female,Single,Research & Development,Laboratory Technician,Medical,5,Travel_Rarely,22,6454,16,2,No,1,4,1,1,3,2,3,7,35,5,4,4,5,4,No
2398,20,Male,Divorced,Sales,Sales Executive,Marketing,5,Travel_Rarely,21,10424,23,1,Yes,1,1,1,1,4,1,1,3,34,2,2,2,3,2,Yes
2399,18,Male,Divorced,Research & Development,Laboratory Technician,Medical,5,Non-Travel,1,5117,22,3,Yes,2,4,2,4,3,1,2,7,8,1,0,0,1,0,Yes
2400,53,Female,Married,Research & Development,Healthcare Representative,Marketing,1,Travel_Rarely,5,9869,11,1,No,2,2,2,4,3,1,3,3,5,6,2,2,3,0,No
2401,42,Female,Divorced,Sales,Manager,Human Resources,5,Travel_Rarely,13,11850,25,0,No,4,1,2,3,3,2,1,7,4,6,4,4,5,4,No
2402,54,Male,Single,Sales,Sales Representative,Technical Degree,3,Travel_Rarely,21,19412,15,1,No,2,2,2,1,4,3,3,4,22,6,22,15,12,13,Yes
2403,18,Male,Divorced,Sales,Sales Representative,Technical Degree,2,Travel_Rarely,14,15343,22,2,Yes,3,1,2,3,3,4,4,3,23,1,0,0,1,0,Yes
2404,32,Male,Married,Research & Development,Manager,Life Sciences,1,Travel_Rarely,9,7845,11,2,No,1,1,1,3,3,3,4,5,9,6,8,2,3,4,No
2405,54,Female,Single,Research & Development,Laboratory Technician,Human Resources,5,Travel_Rarely,17,5624,17,1,Yes,1,4,3,2,3,2,5,1,17,3,14,13,8,12,No
2406,30,Male,Single,Research & Development,Research Scientist,Other,3,Travel_Frequently,15,9848,14,2,No,1,3,2,1,3,2,4,1,8,2,2,2,3,2,Yes
2407,57,Male,Single,Research & Development,Manager,Human Resources,2,Travel_Frequently,21,17549,15,3,No,2,3,2,1,3,1,3,1,28,3,28,15,4,7,No
2408,25,Male,Married,Research & Development,Healthcare Representative,Marketing,2,Travel_Rarely,7,14136,11,2,No,1,1,2,2,3,3,2,8,18,5,5,5,6,5,No
2409,22,Male,Married,Research & Development,Laboratory Technician,Human Resources,5,Travel_Rarely,27,1589,18,0,Yes,1,4,4,3,3,2,4,9,35,2,4,1,1,4,No
2410,26,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,3,Non-Travel,22,7509,25,1,No,1,2,1,1,3,2,1,2,8,1,8,7,2,8,Yes
2411,18,Male,Married,Sales,Manager,Marketing,1,Travel_Rarely,22,8693,14,1,No,4,2,1,3,3,4,3,9,37,3,0,0,1,0,Yes
2412,53,Male,Single,Sales,Sales Executive,Medical,5,Non-Travel,12,10454,13,0,Yes,4,3,3,2,3,3,1,3,8,4,7,7,1,5,Yes
2413,52,Male,Married,Sales,Manager,Marketing,2,Travel_Frequently,23,17455,11,0,Yes,2,3,4,4,3,1,5,9,20,2,20,7,8,14,Yes
2414,19,Male,Married,Sales,Sales Executive,Medical,2,Non-Travel,6,12708,14,0,No,1,2,4,3,3,1,5,7,8,1,1,1,2,1,Yes
2415,57,Female,Divorced,Research & Development,Laboratory Technician,Other,2,Travel_Rarely,21,13942,13,0,No,2,2,4,1,4,1,2,3,37,0,37,9,10,6,Yes
2416,40,Male,Single,Human Resources,Human Resources,Marketing,5,Travel_Rarely,16,17652,18,3,No,1,4,3,4,3,3,3,9,37,2,7,7,8,7,No
2417,26,Male,Divorced,Sales,Manager,Technical Degree,4,Travel_Rarely,26,10968,19,2,No,1,2,3,3,4,2,2,9,19,2,8,8,1,8,Yes
2418,51,Male,Divorced,Sales,Sales Executive,Other,4,Travel_Frequently,5,3462,22,2,No,1,4,3,3,3,2,1,6,33,5,33,3,2,0,Yes
2419,31,Female,Divorced,Research & Development,Healthcare Representative,Medical,4,Travel_Rarely,9,10460,15,3,No,2,3,4,4,3,4,2,4,13,4,13,13,5,6,No
2420,21,Female,Single,Human Resources,Manager,Life Sciences,3,Travel_Frequently,14,2015,19,0,Yes,2,2,1,4,3,4,1,8,9,5,3,3,4,3,Yes
2421,47,Female,Divorced,Sales,Manager,Other,5,Travel_Rarely,8,10275,11,1,Yes,1,3,4,4,3,2,2,3,20,6,9,9,10,2,No
2422,48,Male,Single,Research & Development,Manager,Other,2,Travel_Rarely,14,14269,17,1,No,3,1,3,1,3,2,5,2,13,2,11,5,6,8,No
2423,55,Male,Divorced,Sales,Manager,Other,3,Travel_Frequently,12,1406,21,1,No,2,1,4,1,3,3,3,1,37,2,37,3,4,4,No
2424,28,Female,Divorced,Sales,Manager,Medical,4,Travel_Rarely,10,8384,24,0,No,4,1,2,3,3,4,2,0,16,6,10,8,9,10,No
2425,52,Male,Single,Human Resources,Human Resources,Medical,1,Travel_Rarely,20,12268,17,3,No,2,2,4,3,3,1,1,5,27,4,9,8,4,9,No
2426,25,Female,Married,Human Resources,Human Resources,Marketing,3,Travel_Rarely,20,18369,16,3,No,1,3,4,2,3,1,3,9,13,4,7,2,1,7,No
2427,20,Female,Divorced,Sales,Sales Executive,Technical Degree,3,Travel_Rarely,26,12795,14,3,No,3,2,1,1,3,1,5,1,12,3,2,2,1,2,No
2428,31,Male,Married,Human Resources,Manager,Other,5,Travel_Rarely,21,5485,23,2,Yes,1,3,1,3,3,1,5,7,33,1,2,2,3,2,No
2429,30,Male,Divorced,Research & Development,Manager,Marketing,3,Travel_Rarely,13,9901,21,2,No,4,4,1,4,3,2,4,5,12,1,12,8,0,10,No
2430,49,Female,Married,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,29,3618,19,2,No,2,2,2,4,4,2,3,4,3,3,0,0,1,0,No
2431,51,Male,Married,Research & Development,Healthcare Representative,Technical Degree,1,Travel_Frequently,19,10603,24,2,Yes,2,1,1,1,3,3,2,1,14,1,11,2,3,6,No
2432,36,Male,Married,Research & Development,Healthcare Representative,Marketing,2,Non-Travel,15,7928,13,1,No,1,4,2,4,3,1,5,6,19,2,18,11,11,14,No
2433,55,Male,Married,Research & Development,Research Scientist,Technical Degree,2,Travel_Rarely,8,6368,21,1,No,1,3,3,2,4,2,2,1,7,3,3,3,4,3,No
2434,33,Male,Married,Research & Development,Manager,Life Sciences,4,Travel_Rarely,23,5621,25,3,Yes,4,2,1,3,3,2,2,4,12,3,12,4,5,5,Yes
2435,19,Male,Single,Sales,Manager,Technical Degree,4,Travel_Rarely,21,15719,21,2,Yes,3,3,4,3,3,2,1,1,1,1,1,1,2,1,Yes
2436,57,Male,Married,Sales,Manager,Human Resources,1,Travel_Frequently,10,12126,11,3,No,4,3,4,3,4,1,2,9,27,0,20,14,10,1,No
